obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,action,q_value
0.004637718200683594,-0.0009673023014329374,-0.009843033738434315,-3.481276280581369e-06,-0.0024492782540619373,1.6110022897919407e-06,1.0,1.0,1.0,-2.868306395755595
0.004477786831557751,-0.0009673023014329374,-0.015991929918527603,-6.014331574988319e-07,-0.002449245657771826,2.7698891358340916e-07,1.0,1.0,3.0,-2.2616815308620497
0.004475307650864124,-0.0009672308224253356,-0.00025251874467357993,1.812263121792057e-06,-0.0024492850061506033,-8.248333642768557e-07,1.0,1.0,3.0,-3.844304912798484
0.004528999328613281,-0.0009658003109507263,0.005434002261608839,5.472213524626568e-05,-0.0024954406544566154,-0.0009005723404698074,1.0,1.0,3.0,-3.3194894278401312
0.00463943462818861,-0.000965657236520201,0.011047201231122017,5.541582595469663e-06,-0.0024953377433121204,1.350979573544464e-06,1.0,1.0,0.0,-2.7448523500626605
0.004693317227065563,-0.0009657287737354636,0.005392198450863361,-3.0157127639540704e-06,-0.002495367545634508,-6.945149380044313e-07,1.0,1.0,1.0,-3.3384564198101456
0.004654598422348499,-0.0009657287737354636,-0.00394800677895546,-1.4928377822798211e-06,-0.0024360762909054756,0.0011536385864019394,1.0,1.0,1.0,-3.4975722960403353
0.004572486970573664,-0.0009655856993049383,-0.008211588487029076,7.560896847280674e-06,-0.002436211099848151,-3.441149601712823e-06,1.0,1.0,1.0,-3.0800405827556094
0.004445075988769531,-0.0009655856993049383,-0.012737812474370003,1.100687541111256e-06,-0.002436209935694933,-5.145316777088738e-07,1.0,1.0,3.0,-2.6362396594087576
0.0044539449736475945,-0.0009657287737354636,0.0008959558908827603,-5.8159844229521696e-06,-0.002449622144922614,-0.00026111709303222597,1.0,1.0,1.0,-3.826477175454382
0.004435634706169367,-0.0009645843529142439,-0.0018532329704612494,4.883453584625386e-05,-0.0024368504527956247,0.0002478137903381139,1.0,1.0,1.0,-3.741189724525171
0.004388904664665461,-0.0009645843529142439,-0.004675819538533688,-1.4114036730461521e-06,-0.0024368094746023417,6.583373988178209e-07,1.0,1.0,1.0,-3.4682471543558124
0.004289436154067516,-0.0009645843529142439,-0.009950458072125912,9.653141432863777e-07,-0.0024368183221668005,-4.323324560573383e-07,1.0,1.0,3.0,-2.9499920942712947
0.004304313566535711,-0.0009646558901295066,0.0015153216663748026,-3.4870004128606524e-06,-0.002459542825818062,-0.0004423591308295727,1.0,1.0,1.0,-3.7977573052602227
0.004286003299057484,-0.0009638690971769392,-0.0018485421314835548,3.25604087265674e-05,-0.00244619301520288,0.00025934213772416115,1.0,1.0,3.0,-3.7752987796938813
0.004338359925895929,-0.0009637975599616766,0.005347063764929771,4.529146735876566e-06,-0.0025265030562877655,-0.0015628337860107422,1.0,1.0,1.0,-3.416501076053491
0.0043084146454930305,-0.0009638690971769392,-0.0030558500438928604,-7.398238267342094e-06,-0.002480568364262581,0.0008936881204135716,1.0,1.0,3.0,-3.659733781189111
0.004333210177719593,-0.0009638690971769392,0.0025358013808727264,2.7583882911130786e-07,-0.00251864455640316,-0.0007409639656543732,1.0,1.0,3.0,-3.7126382356711094
0.004420566372573376,-0.0009637975599616766,0.008735205978155136,4.155879651079886e-06,-0.002518584718927741,1.0062515229947167e-06,1.0,1.0,3.0,-3.085024206274526
0.004543399903923273,-0.000963726022746414,0.012285595759749413,3.340293687870144e-06,-0.00251854513771832,8.450575705865049e-07,1.0,1.0,1.0,-2.71513333152872
0.004528903868049383,-0.000963726022746414,-0.0014971650671213865,-7.974185223247332e-07,-0.0024960627779364586,0.0004375258577056229,1.0,1.0,3.0,-3.8056995519433046
0.004554462619125843,-0.0009624385857023299,0.0025868327356874943,5.501902342075482e-05,-0.002516004256904125,-0.0003880939621012658,1.0,1.0,3.0,-3.699198612364885
0.004617881961166859,-0.0009623670484870672,0.006341950502246618,2.1423213638627203e-06,-0.0025159823708236217,4.950048833052278e-07,1.0,1.0,3.0,-3.320749699801409
0.004738521762192249,-0.0009622955112718046,0.012063366360962391,3.0173755476425868e-06,-0.002515955362468958,7.039569140943058e-07,1.0,1.0,3.0,-2.734137128940046
0.004909992218017578,-0.0009622240322642028,0.017150146886706352,2.342766492802184e-06,-0.0025159355718642473,5.590991349890828e-07,1.0,1.0,1.0,-2.200653236119619
0.004927349276840687,-0.0009622955112718046,0.0017361606005579233,-3.285046659584623e-06,-0.0025159830693155527,-8.115047194223735e-07,1.0,1.0,1.0,-3.7478202953844084
0.004880428314208984,-0.0009624385857023299,-0.004797451663762331,-5.1631495807669125e-06,-0.0024439168628305197,0.001402572263032198,1.0,1.0,3.0,-3.4580801469014344
0.0049231527373194695,-0.0009624385857023299,0.004367507062852383,-8.511934197485971e-07,-0.002509513171389699,-0.0012762423139065504,1.0,1.0,1.0,-3.495275598325138
0.004883480258285999,-0.0009624385857023299,-0.004050727002322674,1.1636216186161619e-06,-0.002448663115501404,0.001183600863441825,1.0,1.0,3.0,-3.542355152826222
0.004916095640510321,-0.0009624385857023299,0.0033274274319410324,-3.584937076084316e-07,-0.0024986150674521923,-0.0009722947143018246,1.0,1.0,3.0,-3.6126156576454154
0.004981422331184149,-0.0009620094206184149,0.006531320512294769,1.847310886660125e-05,-0.002498389221727848,4.417478521645535e-06,1.0,1.0,1.0,-3.2887292352841992
0.004952144809067249,-0.0009620094206184149,-0.002986839273944497,8.437821179541061e-07,-0.002453538356348872,0.0008727273670956492,1.0,1.0,1.0,-3.6571105159068096
0.004902458284050226,-0.0009614372393116355,-0.004967548418790102,2.5690167603897862e-05,-0.0024536424316465855,-2.209741978731472e-06,1.0,1.0,1.0,-3.468596109262532
0.004792117979377508,-0.0009614372393116355,-0.011035716161131859,1.3744845546170836e-06,-0.002453672932460904,-6.219465831236448e-07,1.0,1.0,3.0,-2.8713192835136754
0.004811096005141735,-0.0009614372393116355,0.001941191265359521,-1.100663240549693e-07,-0.002482823096215725,-0.0005672777770087123,1.0,1.0,3.0,-3.783834200042808
0.004870605655014515,-0.0009597921161912382,0.005951335653662682,7.167996227508411e-05,-0.0024856659583747387,-5.731691999244504e-05,1.0,1.0,3.0,-3.3804921423703
0.0049610137939453125,-0.0009598636534065008,0.009038696996867657,-2.1286205083015375e-06,-0.002485694130882621,-5.33624245235842e-07,1.0,1.0,3.0,-3.0635572545331327
0.005076312925666571,-0.0009597921161912382,0.011530053801834583,3.513261162879644e-06,-0.0024856470990926027,8.563225719626644e-07,1.0,1.0,1.0,-2.801114126368474
0.005062103271484375,-0.0009599351906217635,-0.001452891156077385,-6.346710051730042e-06,-0.002463798737153411,0.00042532390216365457,1.0,1.0,3.0,-3.82061351552062
0.005075645633041859,-0.0009597921161912382,0.0013700543204322457,4.95004178446834e-06,-0.002484409837052226,-0.00040091099799610674,1.0,1.0,3.0,-3.833847145205782
0.005129718687385321,-0.0009597206371836364,0.005410311743617058,1.8187517980550183e-06,-0.0024843888822942972,4.3392569182287843e-07,1.0,1.0,3.0,-3.428799529467244
0.00523300189524889,-0.0009597921161912382,0.010330167599022388,-1.9765636807278497e-06,-0.0024844154249876738,-4.764154653003061e-07,1.0,1.0,3.0,-2.925913631157182
0.005356407258659601,-0.0009597921161912382,0.01233686227351427,1.668802838139527e-07,-0.00248441519215703,4.203516468237467e-08,1.0,1.0,1.0,-2.7102036144537687
0.005341529846191406,-0.0009597921161912382,-0.0015378670068457723,-1.4279351034929277e-06,-0.002461319090798497,0.0004496040637604892,1.0,1.0,3.0,-3.8018959734616904
0.005355358123779297,-0.0009597921161912382,0.0014250751119107008,2.6145474407712754e-07,-0.002482735551893711,-0.0004165100399404764,1.0,1.0,1.0,-3.817851007445122
0.005313968751579523,-0.0009598636534065008,-0.004225930664688349,-2.2954345695325173e-06,-0.0024192535784095526,0.0012352766934782267,1.0,1.0,1.0,-3.5537230945869442
0.005240249447524548,-0.0009597206371836364,-0.007367623504251242,6.152682544779964e-06,-0.0024193732533603907,-2.8003446459479164e-06,1.0,1.0,1.0,-3.249290000521112
0.005146026611328125,-0.0009596490999683738,-0.009421221911907196,2.8830068004026543e-06,-0.0024194258730858564,-1.3142858961145976e-06,1.0,1.0,3.0,-3.053729119634868
0.005167865660041571,-0.0009596490999683738,0.002242270391434431,5.4285433037648545e-08,-0.0024530859664082527,-0.0006553000421263278,1.0,1.0,1.0,-3.7738497392363097
0.005150890443474054,-0.0009596490999683738,-0.0017444113036617637,9.537262712910888e-07,-0.002426882041618228,0.0005096556851640344,1.0,1.0,1.0,-3.8362878161017555
0.005093288607895374,-0.0009595775627531111,-0.005757988430559635,3.2062475838756654e-06,-0.0024269609712064266,-1.4820192291153944e-06,1.0,1.0,3.0,-3.445035526845833
0.00513458251953125,-0.0009595060255378485,0.004211305174976587,3.714814965860569e-06,-0.002490236656740308,-0.0012310807360336185,1.0,1.0,1.0,-3.5952716522219936
0.005107784178107977,-0.0009595775627531111,-0.002746819518506527,-4.154339421802433e-06,-0.0024489571806043386,0.0008031658944673836,1.0,1.0,3.0,-3.75604108782683
0.005134391598403454,-0.0009596490999683738,0.002729637548327446,-2.034034650932881e-06,-0.0024899363052099943,-0.0007974511245265603,1.0,1.0,3.0,-3.758631374314212
0.005208301357924938,-0.0009593630093149841,0.00738576939329505,1.1393452950869687e-05,-0.0024897807743400335,2.743375944191939e-06,1.0,1.0,1.0,-3.288657786056823
0.005185222718864679,-0.0009593630093149841,-0.002353495918214321,-1.5742824643893982e-06,-0.0024544347543269396,0.0006879355642013252,1.0,1.0,1.0,-3.8057475895079014
0.005139541812241077,-0.0009579324978403747,-0.004575936123728752,6.509068043669686e-05,-0.0024446684401482344,0.00019458898168522865,1.0,1.0,3.0,-3.5949003989562898
0.0051819803193211555,-0.0009579324978403747,0.004334182478487492,2.4150261879185564e-07,-0.0025097671896219254,-0.001266711624339223,1.0,1.0,1.0,-3.614585438755418
0.0051589966751635075,-0.0009577894234098494,-0.0023544386494904757,4.82253835798474e-06,-0.002474438399076462,0.000687593303155154,1.0,1.0,1.0,-3.8266209486466716
0.0050833700224757195,-0.0009575748699717224,-0.007562401704490185,1.0584112715150695e-05,-0.002474688459187746,-4.748305400426034e-06,1.0,1.0,3.0,-3.31640108865618
0.0051056863740086555,-0.0009575748699717224,0.002287998329848051,-1.456258701182378e-06,-0.0025090384297072887,-0.0006685086409561336,1.0,1.0,3.0,-3.846680767188376
0.005160808563232422,-0.0009565019863657653,0.005511104129254818,4.795502536580898e-05,-0.002510164864361286,-2.2768372218706645e-05,1.0,1.0,3.0,-3.524078322599088
0.005274009890854359,-0.0009565734653733671,0.011320945806801319,-2.914196329584229e-06,-0.0025102016516029835,-7.064808187351446e-07,1.0,1.0,1.0,-2.9312883831219416
0.005266094114631414,-0.0009565734653733671,-0.0008114225929602981,7.26324287825264e-07,-0.002498011803254485,0.0002370810107095167,1.0,1.0,1.0,-3.994180300342123
0.005204391665756702,-0.000953783979639411,-0.006204125005751848,0.00012517915456555784,-0.0024579071905463934,0.0007975921034812927,1.0,1.0,3.0,-3.4696105314531405
0.0052314759232103825,-0.000953783979639411,0.0027754339389503,-7.904736207819951e-07,-0.0024995962157845497,-0.0008112519280984998,1.0,1.0,3.0,-3.813911805644012
0.0052926065400242805,-0.0009532117983326316,0.006113952957093716,2.4271101210615598e-05,-0.002499402966350317,3.6744440876645967e-06,1.0,1.0,0.0,-3.478858139218576
0.005297279451042414,-0.0009532117983326316,0.0004625758156180382,-1.3139407428752747e-06,-0.0024994355626404285,-3.311311331799516e-07,1.0,1.0,3.0,-4.084381109708934
0.0053272247314453125,-0.0009531402611173689,0.002994357608258724,3.4950878671224928e-06,-0.002499396912753582,8.619193181402807e-07,1.0,1.0,3.0,-3.8366268437479256
0.005373192019760609,-0.0009532833355478942,0.004593483172357082,-5.326160589902429e-06,-0.0024994676932692528,-1.287823806706001e-06,1.0,1.0,3.0,-3.6789688187025025
0.005451679229736328,-0.0009532833355478942,0.007846785709261894,-4.016008148255423e-08,-0.0024994700215756893,-5.017851023580988e-08,1.0,1.0,1.0,-3.3494029704089474
0.005420875735580921,-0.000953354814555496,-0.003158918349072337,-2.9169771096348995e-06,-0.002452007494866848,0.0009236965561285615,1.0,1.0,3.0,-3.8343117334974393
0.005441570188850164,-0.0009532833355478942,0.002123574959114194,4.400988018460339e-06,-0.0024839371908456087,-0.0006212257430888712,1.0,1.0,3.0,-3.942036076260518
0.0054794312454760075,-0.0009529971866868436,0.003786713583394885,1.1752697901101783e-05,-0.0024837919045239687,2.719086751312716e-06,1.0,1.0,3.0,-3.779808677862004
0.005558586213737726,-0.0009529257076792419,0.007911894470453262,2.0487541405600496e-06,-0.0024837665259838104,5.210603148952941e-07,1.0,1.0,3.0,-3.363127352259143
0.005681228823959827,-0.0009529971866868436,0.012267781421542168,-3.051984549529152e-06,-0.0024838102981448174,-7.685008540647686e-07,1.0,1.0,1.0,-2.9145872832358917
0.005668258760124445,-0.0009529971866868436,-0.00132080283947289,-6.289835141615185e-07,-0.0024639724288135767,0.00038616498932242393,1.0,1.0,3.0,-4.022775837265592
0.005707931704819202,-0.0009520673775114119,0.003968077711760998,4.0092516428558156e-05,-0.002463974989950657,-4.933150421493337e-07,1.0,1.0,1.0,-3.761747867563078
0.005675220396369696,-0.0009521389147266746,-0.0033467081375420094,-1.8176273215431138e-06,-0.002413685666397214,0.0009785318979993463,1.0,1.0,1.0,-3.840564729567868
0.00558891287073493,-0.0009519958402961493,-0.008634009398519993,6.7496885094442405e-06,-0.0024138521403074265,-3.0428873287746683e-06,1.0,1.0,3.0,-3.3235658050510812
0.005605029873549938,-0.0009519958402961493,0.0016569901490584016,1.3292350331539637e-07,-0.0024387366138398647,-0.0004843581991735846,1.0,1.0,1.0,-4.027465293253711
0.005575370974838734,-0.0009502792381681502,-0.0029966498259454966,7.364889461314306e-05,-0.002418006304651499,0.0004022857756353915,1.0,1.0,1.0,-3.907509666257625
0.0055023194290697575,-0.0009502792381681502,-0.00730924541130662,1.2801750699509284e-06,-0.0024180389009416103,-5.801669544780452e-07,1.0,1.0,3.0,-3.4884214906902695
0.0055366517044603825,-0.0009502077009528875,0.003496763529255986,1.959269411599962e-06,-0.0024705969262868166,-0.0010226515587419271,1.0,1.0,3.0,-3.869728879253799
0.005632591433823109,-0.0009500646847300231,0.009598394855856895,5.847580723639112e-06,-0.002470514504238963,1.3981439224153291e-06,1.0,1.0,1.0,-3.2526446991409825
0.005607700441032648,-0.0009500646847300231,-0.0025436764117330313,-1.2663513189181685e-06,-0.0024322739336639643,0.0007438895991072059,1.0,1.0,3.0,-3.974136338109106
0.005635166075080633,-0.0009497070568613708,0.00278813811019063,1.1561282917682547e-05,-0.0024611279368400574,-0.0005648916703648865,1.0,1.0,3.0,-3.953636531032937
0.005686855409294367,-0.0009495639824308455,0.005169150419533253,5.72225098949275e-06,-0.002461046213284135,1.4025692962604808e-06,1.0,1.0,1.0,-3.717626526362577
0.005645466037094593,-0.0009495639824308455,-0.004214553162455559,-1.2793607311323285e-06,-0.002397690899670124,0.001232652459293604,1.0,1.0,1.0,-3.8318223065943826
0.005549049470573664,-0.0009495639824308455,-0.009638085961341858,-4.586988495702826e-07,-0.0023976643569767475,2.058969386098397e-07,1.0,1.0,0.0,-3.3019974912032315
0.005509281065315008,-0.0009495639824308455,-0.0039810910820961,1.9946500628975627e-07,-0.0023976510856300592,-1.0884146917078397e-07,1.0,1.0,3.0,-3.910724998604461
0.005550289060920477,-0.0009495639824308455,0.0041776676662266254,7.096459739841521e-07,-0.002460428746417165,-0.0012217375915497541,1.0,1.0,1.0,-3.889644378150384
0.0055176736786961555,-0.0009496355196461082,-0.00332501158118248,-2.226131528004771e-06,-0.002410442102700472,0.0009725900599732995,1.0,1.0,3.0,-3.993052471299895
0.005544471554458141,-0.0009494924452155828,0.002733811968937516,7.3517639975761995e-06,-0.002451574429869652,-0.0008002406684681773,1.0,1.0,3.0,-4.055979319191303
0.005596733186393976,-0.0009491348173469305,0.005226811859756708,1.4533050489262678e-05,-0.002451401436701417,3.1824406505620573e-06,1.0,1.0,3.0,-3.8096462114421783
0.005709839053452015,-0.0009492063545621932,0.011315036565065384,-2.7491760192788206e-06,-0.002451434498652816,-7.060512530188134e-07,1.0,1.0,1.0,-3.191582617988024
0.005701732821762562,-0.0009492063545621932,-0.0008165924809873104,1.240218011844263e-06,-0.0024391626939177513,0.00023865960247348994,1.0,1.0,1.0,-4.256013918954678
0.005647087004035711,-0.0009472036617808044,-0.005521710030734539,7.860718324081972e-05,-0.002399303251877427,0.000774306827224791,1.0,1.0,1.0,-3.802883901772275
0.005567359738051891,-0.0009470605873502791,-0.007972192950546741,7.387789082713425e-06,-0.002399456687271595,-3.348434347572038e-06,1.0,1.0,0.0,-3.5714541878795805
0.005544185638427734,-0.0009472036617808044,-0.0023181040305644274,-5.368870006350335e-06,-0.0023993218783289194,2.433759163977811e-06,1.0,1.0,3.0,-4.180968013550892
0.005588054656982422,-0.0009471321245655417,0.004496511537581682,4.336576694186078e-06,-0.002466910518705845,-0.0013157569337636232,1.0,1.0,3.0,-3.9616619021937938
0.005675601772964001,-0.0009471321245655417,0.008754889480769634,1.2574405445775483e-06,-0.0024668830446898937,2.9155543757042324e-07,1.0,1.0,3.0,-3.532518729845437
0.005823230836540461,-0.0009471321245655417,0.01476510800421238,5.184900828680838e-07,-0.0024668758269399405,1.3033238133175473e-07,1.0,1.0,3.0,-2.9160920649170174
0.006013012025505304,-0.0009470605873502791,0.018973972648382187,2.5352596821903717e-06,-0.002466857200488448,6.268055585678667e-07,1.0,1.0,3.0,-2.471180662766722
0.006232643034309149,-0.0009471321245655417,0.021965391933918,-2.764420287348912e-06,-0.002466893522068858,-6.533406349262805e-07,1.0,1.0,3.0,-2.1417466393080007
0.00647811871021986,-0.0009470605873502791,0.024545416235923767,4.001613888249267e-06,-0.0024668548721820116,9.686359589977656e-07,1.0,1.0,3.0,-1.8479492413362395
0.006783104036003351,-0.0009471321245655417,0.03050319291651249,-3.759930905289366e-06,-0.0024668953847140074,-8.878499215825286e-07,1.0,1.0,3.0,-1.2040147967833532
0.007127857301384211,-0.0009471321245655417,0.034475088119506836,7.204977237051935e-07,-0.0024669005069881678,1.7512556382826006e-07,1.0,1.0,1.0,-0.7501665266371551
0.00730056781321764,-0.0009471321245655417,0.017275292426347733,1.199532562168315e-06,-0.002466890960931778,2.9115628308318264e-07,1.0,1.0,3.0,-2.447497877233897
0.007532310672104359,-0.0009470605873502791,0.02316972427070141,2.816315372911049e-06,-0.002466853940859437,6.838307626821916e-07,1.0,1.0,3.0,-1.8233048134216012
0.0078109740279614925,-0.0009471321245655417,0.027867887169122696,-2.464770886945189e-06,-0.0024668776895850897,-5.973724910290912e-07,1.0,1.0,3.0,-1.3089182341168504
0.008147525601089,-0.0009470605873502791,0.03365129604935646,2.2512210762215545e-06,-0.0024668618571013212,5.450064577416924e-07,1.0,1.0,3.0,-0.6738982934220666
0.008526897057890892,-0.0009471321245655417,0.037937723100185394,-4.280934717826312e-06,-0.0024669028352946043,-1.0321911076971446e-06,1.0,1.0,3.0,-0.17934933367383543
0.008936023339629173,-0.0009470605873502791,0.04091684892773628,3.991727680840995e-06,-0.0024668488185852766,9.600811381460517e-07,1.0,1.0,3.0,0.19114219136018384
0.009382915683090687,-0.0009470605873502791,0.04468538984656334,-1.26828729207773e-06,-0.002466866048052907,-3.02740289725989e-07,1.0,1.0,0.0,0.6489395877679744
0.00977315939962864,-0.0009471321245655417,0.03902878612279892,-2.258627318951767e-06,-0.002466887701302767,-5.383786856327788e-07,1.0,1.0,0.0,0.12335024843332054
0.010106849484145641,-0.0009471321245655417,0.03337152302265167,-3.8438862759448966e-08,-0.0024668974801898003,-4.5750589094950556e-08,1.0,1.0,3.0,-0.41328926989786696
0.010477161034941673,-0.0009470605873502791,0.03703376278281212,2.259547045468935e-06,-0.0024668665137141943,5.302368890625075e-07,1.0,1.0,1.0,0.02000641958317373
0.0106970788910985,-0.0009470605873502791,0.021987151354551315,7.451687338289048e-07,-0.0024668555706739426,1.8932222189960157e-07,1.0,1.0,1.0,-1.4472239559196727
0.010784816928207874,-0.0009470605873502791,0.008771567605435848,-1.5879469401625101e-06,-0.0024668758269399405,-3.9024553188937716e-07,1.0,1.0,1.0,-2.757616468709453
0.010756206698715687,-0.0009472036617808044,-0.002924038330093026,-6.222284810064593e-06,-0.002422887599095702,0.0008559174602851272,1.0,1.0,3.0,-3.353147844484531
0.010784435085952282,-0.0009471321245655417,0.0028849358204752207,2.079523937936756e-06,-0.0024662665091454983,-0.0008439882658421993,1.0,1.0,1.0,-3.3534438334693597
0.010748863220214844,-0.0009471321245655417,-0.0036375850904732943,-1.1629618938968633e-06,-0.002411572029814124,0.0010640136897563934,1.0,1.0,3.0,-3.290092860079343
0.010785579681396484,-0.0009471321245655417,0.0037438315339386463,-1.4634632634624722e-06,-0.002467850921675563,-0.0010947894770652056,1.0,1.0,3.0,-3.272911917490596
0.010884761810302734,-0.0009469175129197538,0.00992038194090128,8.472629815514665e-06,-0.002467739162966609,2.0353747913759435e-06,1.0,1.0,1.0,-2.641807124499797
0.010858249850571156,-0.0009470605873502791,-0.002709977561607957,-4.786130375578068e-06,-0.0024269872810691595,0.0007931160507723689,1.0,1.0,3.0,-3.373295603613483
0.010889244265854359,-0.0009459877037443221,0.0031375079415738583,4.066246037837118e-05,-0.002453011693432927,-0.000507451593875885,1.0,1.0,3.0,-3.328116892143025
0.010937404818832874,-0.0009461307781748474,0.004816212225705385,-5.174004854779923e-06,-0.0024530726950615644,-1.2464831797842635e-06,1.0,1.0,3.0,-3.157037532021201
0.011026859283447266,-0.0009459877037443221,0.008947217836976051,5.49909009350813e-06,-0.002453005639836192,1.351969558527344e-06,1.0,1.0,3.0,-2.732356146606813
0.011136245913803577,-0.0009461307781748474,0.010934912599623203,-5.223488642513985e-06,-0.002453079679980874,-1.2405096185830189e-06,1.0,1.0,3.0,-2.5178576544718143
0.011305523104965687,-0.0009460592409595847,0.016924303025007248,2.9712925879721297e-06,-0.0024530377704650164,7.272773245858843e-07,1.0,1.0,3.0,-1.8909651972124686
0.01149749755859375,-0.0009461307781748474,0.019199179485440254,-3.2743691917858087e-06,-0.0024530859664082527,-7.549850806753966e-07,1.0,1.0,3.0,-1.630647014832364
0.011737441644072533,-0.0009461307781748474,0.023992160335183144,-4.15466665515396e-08,-0.0024530799128115177,-4.944890363844934e-08,1.0,1.0,1.0,-1.1085194989643112
0.011838912963867188,-0.0009460592409595847,0.010145164094865322,2.2092185645306017e-06,-0.0024530580267310143,5.204400963521039e-07,1.0,1.0,3.0,-2.477886094106336
0.011973571963608265,-0.0009460592409595847,0.013461609371006489,2.48896839138979e-07,-0.002453054068610072,5.463147800810475e-08,1.0,1.0,3.0,-2.1240590436508215
0.012169837951660156,-0.0009459877037443221,0.019625674933195114,2.148417024727678e-06,-0.0024530314840376377,5.236955189502623e-07,1.0,1.0,1.0,-1.4728167451822858
0.012188625521957874,-0.0009460592409595847,0.0018819703254848719,-3.641441480795038e-06,-0.0024530787486582994,-8.730506806386984e-07,1.0,1.0,3.0,-3.247786432232088
0.012245560064911842,-0.0009459161665290594,0.005694885738193989,6.894463695061859e-06,-0.002452986780554056,1.6523957810932188e-06,1.0,1.0,3.0,-2.8594229262653688
0.01235809363424778,-0.0009459161665290594,0.011248904280364513,-3.9919464711601904e-07,-0.0024529979564249516,-9.709542325708753e-08,1.0,1.0,3.0,-2.2856566647911234
0.012511539272964,-0.0009458446293137968,0.015341214835643768,4.40949906987953e-06,-0.0024529448710381985,1.0743822258518776e-06,1.0,1.0,3.0,-1.849627272754694
0.012703990563750267,-0.0009458446293137968,0.01924680545926094,-1.346531917079119e-06,-0.0024529697839170694,-3.323794999232632e-07,1.0,1.0,3.0,-1.424115644583427
0.012926960363984108,-0.0009458446293137968,0.022293027490377426,6.781648949072405e-07,-0.0024529595393687487,1.5243556106270262e-07,1.0,1.0,1.0,-1.0780384333947313
0.012991237454116344,-0.0009459877037443221,0.006427300628274679,-5.056586815044284e-06,-0.0024530189111828804,-1.2416752497301786e-06,1.0,1.0,1.0,-2.6547407057147554
0.012963580898940563,-0.0009459877037443221,-0.0028296790551394224,1.0598436119835242e-06,-0.0024104760959744453,0.0008276436710730195,1.0,1.0,1.0,-3.021732994983938
0.01291875820606947,-0.0009447717457078397,-0.0044832853600382805,5.424608025350608e-05,-0.0024098502472043037,1.2809655345336068e-05,1.0,1.0,3.0,-2.8594761532907356
0.012962818145751953,-0.000944700266700238,0.004513008985668421,4.310325948608806e-06,-0.002477702684700489,-0.0013206542935222387,1.0,1.0,1.0,-2.8437953418367425
0.012927532196044922,-0.0009448432829231024,-0.0036045804154127836,-6.2903022808313835e-06,-0.0024234687443822622,0.0010551046580076218,1.0,1.0,3.0,-2.9430095247822505
0.01296243630349636,-0.0009448432829231024,0.0035651817452162504,7.586641004309058e-08,-0.002477065660059452,-0.0010428972309455276,1.0,1.0,3.0,-2.937483900580565
0.013047981075942516,-0.000944700266700238,0.00855199433863163,6.469957952504046e-06,-0.0024769871961325407,1.5776686268509366e-06,1.0,1.0,1.0,-2.424524517308419
0.013021469116210938,-0.000944700266700238,-0.002710340078920126,-7.048298016343324e-07,-0.00243625370785594,0.0007928957347758114,1.0,1.0,1.0,-3.015563469173813
0.012938117608428001,-0.0009441995644010603,-0.008331273682415485,2.1341458705137484e-05,-0.0024367342703044415,-9.409102858626284e-06,1.0,1.0,0.0,-2.4562991164944536
0.012911319732666016,-0.000944271101616323,-0.002679587109014392,-2.7125809083372587e-06,-0.0024366716388612986,1.2402509810272022e-06,1.0,1.0,3.0,-3.0546957480044488
0.012948036193847656,-0.000944271101616323,0.003751855343580246,-1.2505838640208822e-06,-0.002493059728294611,-0.0010973563184961677,1.0,1.0,1.0,-2.9375437809238902
0.012920474633574486,-0.0009441280271857977,-0.0028238098602741957,5.653352218359942e-06,-0.0024506549816578627,0.0008254513959400356,1.0,1.0,3.0,-3.037715252548723
0.012952327728271484,-0.0009441995644010603,0.0032575889490544796,-3.0907381187716965e-06,-0.00249962299130857,-0.0009525756468065083,1.0,1.0,1.0,-2.98612486305327
0.012919235043227673,-0.000944271101616323,-0.0033877503592520952,-3.294610905868467e-06,-0.002448686398565769,0.000991335022263229,1.0,1.0,3.0,-2.9813154847093277
0.012961387634277344,-0.0009441280271857977,0.004312331788241863,6.73071281198645e-06,-0.0025135602336376905,-0.001262155594304204,1.0,1.0,3.0,-2.8769359435783066
0.013044929131865501,-0.0009441280271857977,0.008351882919669151,-1.2751038411806803e-06,-0.002513574669137597,-2.9962390613036405e-07,1.0,1.0,1.0,-2.4592400693249052
0.013015461154282093,-0.0009441995644010603,-0.003011005697771907,-1.7424953284717049e-06,-0.0024683172814548016,0.0008809572900645435,1.0,1.0,3.0,-3.000800079434314
0.013035583309829235,-0.0009441280271857977,0.002055434975773096,3.5450741506792838e-06,-0.002499240217730403,-0.0006016363622620702,1.0,1.0,1.0,-3.092179946060917
0.013000870123505592,-0.0009441280271857977,-0.0035365200601518154,2.2554498713134308e-08,-0.0024460710119456053,0.0010344537440687418,1.0,1.0,3.0,-2.952374673231242
0.01304082851856947,-0.0009441280271857977,0.004076154436916113,-1.4946834880902315e-06,-0.0025073366705328226,-0.0011921196710318327,1.0,1.0,3.0,-2.8871709191941566
0.013125037774443626,-0.000944056489970535,0.008424106985330582,2.6173795504291775e-06,-0.0025073157157748938,6.306902946562332e-07,1.0,1.0,1.0,-2.4383627948892386
0.01309890765696764,-0.000944056489970535,-0.002669459907338023,-1.4545905742124887e-06,-0.002467195503413677,0.0007809606613591313,1.0,1.0,1.0,-3.020652364794956
